,Provincia,Partido,Localidad,Link_Indec,Velocidad,Conexiones
6413,Buenos Aires,Roque Pérez,Roque Pérez,6693020,5_Mbps,247.0
6414,Buenos Aires,Saavedra,Espartillar,6700040,5_Mbps,79.0
6415,Buenos Aires,Saladillo,Alvarez De Toledo,6707010,5_Mbps,18.0
6416,Buenos Aires,Saladillo,Cazón,6707030,5_Mbps,19.0
6417,Buenos Aires,Saladillo,Del Carril,6707040,5_Mbps,2.0
6418,Buenos Aires,Saladillo,Saladillo,6707060,5_Mbps,227.0
6419,Buenos Aires,Salto,Arroyo Dulce,6714010,5_Mbps,69.0
6420,Buenos Aires,Salto,Salto,6714060,5_Mbps,1.0
6421,Buenos Aires,San Andrés De Giles,Cucullú,6728020,5_Mbps,16.0
6422,Buenos Aires,San Andrés De Giles,Solís,6728050,5_Mbps,21.0
6423,Buenos Aires,San Cayetano,San Cayetano,6742030,5_Mbps,330.0
6424,Buenos Aires,San Fernando,San Fernando,6749010,5_Mbps,8.0
6425,Buenos Aires,San Fernando,Victoria,6749010,5_Mbps,5.0
6426,Buenos Aires,San Fernando,Virreyes,6749010,5_Mbps,3.0
6427,Buenos Aires,San Isidro,Acassuso,6756010,5_Mbps,2.0
6428,Buenos Aires,San Isidro,Beccar,6756010,5_Mbps,8.0
6429,Buenos Aires,San Isidro,Boulogne Sur Mer,6756010,5_Mbps,12.0
6430,Buenos Aires,San Isidro,Martínez,6756010,5_Mbps,11.0
6431,Buenos Aires,San Isidro,San Isidro,6756010,5_Mbps,12.0
6432,Buenos Aires,San Isidro,Villa Adelina,6756010,5_Mbps,3.0
6433,Buenos Aires,San Miguel,Bella Vista,6760010,5_Mbps,4.0
6434,Buenos Aires,San Miguel,San Miguel,6760010,5_Mbps,254.0
6435,Buenos Aires,San Nicolás,Conesa,6763010,5_Mbps,134.0
6436,Buenos Aires,San Nicolás,San Nicolás De Los Arroyos,6763050,5_Mbps,1.0
6437,Buenos Aires,San Pedro,San Pedro,6770050,5_Mbps,1.0
6438,Buenos Aires,San Vicente,Alejandro Korn,6778020,5_Mbps,128.0
6439,Buenos Aires,San Vicente,Domselaar,6778020,5_Mbps,22.0
6440,Buenos Aires,San Vicente,San Vicente,6778020,5_Mbps,92.0
6441,Buenos Aires,Suipacha,General Rivas,6784010,5_Mbps,56.0
6442,Buenos Aires,Suipacha,Suipacha,6784020,5_Mbps,2.0
6443,Buenos Aires,Tandil,María Ignacia (Est. Vela),6791040,5_Mbps,4.0
6444,Buenos Aires,Tandil,Tandil,6791050,5_Mbps,43.0
6445,Buenos Aires,Tigre,Benavídez,6805010,5_Mbps,29.0
6446,Buenos Aires,Tigre,Don Torcuato Este,6805010,5_Mbps,19.0
6447,Buenos Aires,Tigre,El Talar,6805010,5_Mbps,4.0
6448,Buenos Aires,Tigre,General Pacheco,6805010,5_Mbps,5.0
6449,Buenos Aires,Tigre,Los Troncos Del Talar,6805010,5_Mbps,2.0
6450,Buenos Aires,Tigre,Ricardo Rojas,6805010,5_Mbps,5.0
6451,Buenos Aires,Tigre,Rincón De Milberg,6805010,5_Mbps,3.0
6452,Buenos Aires,Tigre,Tigre,6805010,5_Mbps,9.0
6453,Buenos Aires,Trenque Lauquen,30 De Agosto,6826040,5_Mbps,850.0
6454,Buenos Aires,Tres Arroyos,Claromecó,6833020,5_Mbps,228.0
6455,Buenos Aires,Tres Arroyos,Tres Arroyos,6833100,5_Mbps,145.0
6456,Buenos Aires,Tres De Febrero,11 De Septiembre,6840010,5_Mbps,1.0
6457,Buenos Aires,Tres De Febrero,Caseros,6840010,5_Mbps,19.0
6458,Buenos Aires,Tres De Febrero,Churruca,6840010,5_Mbps,1.0
6459,Buenos Aires,Tres De Febrero,Ciudad Jardín Lomas Del Palomar,6840010,5_Mbps,2.0
6460,Buenos Aires,Tres De Febrero,Ciudadela,6840010,5_Mbps,8.0
6461,Buenos Aires,Tres De Febrero,El Libertador,6840010,5_Mbps,8.0
6462,Buenos Aires,Tres De Febrero,Loma Hermosa,6840010,5_Mbps,5.0
6463,Buenos Aires,Tres De Febrero,Martín Coronado,6840010,5_Mbps,2.0
6464,Buenos Aires,Tres De Febrero,Pablo Podestá,6840010,5_Mbps,7.0
6465,Buenos Aires,Tres De Febrero,Remedios De Escalada,6840010,5_Mbps,6.0
6466,Buenos Aires,Tres De Febrero,Saenz Peña,6840010,5_Mbps,5.0
6467,Buenos Aires,Tres De Febrero,Santos Lugares,6840010,5_Mbps,7.0
6468,Buenos Aires,Tres De Febrero,Villa Bosch (Est. Juan Maria Bosch),6840010,5_Mbps,6.0
6469,Buenos Aires,Tres De Febrero,Villa Raffo,6840010,5_Mbps,3.0
6470,Buenos Aires,Tres Lomas,Tres Lomas,6847020,5_Mbps,42.0
6471,Buenos Aires,Vicente López,Florida,6861010,5_Mbps,2.0
6472,Buenos Aires,Vicente López,Florida Oeste,6861010,5_Mbps,31.0
6473,Buenos Aires,Vicente López,La Lucila,6861010,5_Mbps,1.0
6474,Buenos Aires,Vicente López,Munro,6861010,5_Mbps,9.0
6475,Buenos Aires,Vicente López,Olivos,6861010,5_Mbps,9.0
6476,Buenos Aires,Vicente López,Vicente López,6861010,5_Mbps,6.0
6477,Buenos Aires,Vicente López,Villa Adelina,6861010,5_Mbps,1.0
6478,Buenos Aires,Vicente López,Villa Martelli,6861010,5_Mbps,76.0
6479,Buenos Aires,Villa Gesell,Villa Gesell,6868020,5_Mbps,43.0
6480,Buenos Aires,Villarino,Argerich,6875010,5_Mbps,4.0
6481,Buenos Aires,Villarino,Teniente Origone,6875080,5_Mbps,49.0
6482,Buenos Aires,Zárate,Zárate,6882050,5_Mbps,320.0
6483,Caba,Ciudad Autónoma De Buenos Aires,Ciudad Autónoma De Buenos Aires,2000010,5_Mbps,3547.0
6484,Catamarca,Belén,Belén,10035020,5_Mbps,30.0
6485,Catamarca,Belén,Londres,10035110,5_Mbps,20.0
6486,Catamarca,Capital,San Fernando Del Valle De Catamarca,10049030,5_Mbps,22.0
6487,Catamarca,Santa María,Chañar Punco,10091030,5_Mbps,29.0
6488,Catamarca,Santa María,Famatanca,10091070,5_Mbps,15.0
6489,Catamarca,Santa María,La Loma,10091100,5_Mbps,24.0
6490,Catamarca,Santa María,Las Mojarras,10091110,5_Mbps,9.0
6491,Catamarca,Santa María,Loro Huasi,10091120,5_Mbps,26.0
6492,Catamarca,Santa María,San José,10091140,5_Mbps,31.0
6493,Catamarca,Santa María,Santa María,10091150,5_Mbps,126.0
6494,Chaco,12 De Octubre,Gancedo,22036010,5_Mbps,12.0
6495,Chaco,12 De Octubre,General Pinedo,22036030,5_Mbps,135.0
6496,Chaco,1º De Mayo,Colonia Benítez,22126020,5_Mbps,8.0
6497,Chaco,2 De Abril,Hermoso Campo,22039010,5_Mbps,35.0
6498,Chaco,25 De Mayo,Machagai,22168020,5_Mbps,26.0
6499,Chaco,9 De Julio,Las Breñas,22105010,5_Mbps,140.0
6500,Chaco,Almirante Brown,Concepción Del Bermejo,22007010,5_Mbps,254.0
6501,Chaco,Almirante Brown,Los Frentones,22007020,5_Mbps,293.0
6502,Chaco,Almirante Brown,Pampa Del Infierno,22007030,5_Mbps,1208.0
6503,Chaco,Almirante Brown,Taco Pozo,22007050,5_Mbps,49.0
6504,Chaco,Bermejo,General Vedia,22014010,5_Mbps,30.0
6505,Chaco,Bermejo,Puerto Bermejo Nuevo,22014050,5_Mbps,10.0
6506,Chaco,Bermejo,Puerto Eva Perón,22014070,5_Mbps,13.0
6507,Chaco,Chacabuco,Charata,22028010,5_Mbps,524.0
6508,Chaco,Comandante Fernández,Presidencia Roque Sáenz Peña,22021010,5_Mbps,300.0
6509,Chaco,General Belgrano,Corzuela,22049010,5_Mbps,171.0
6510,Chaco,General Donovan,La Verde,22056020,5_Mbps,8.0
6511,Chaco,General Güemes,El Sauzalito,22063030,5_Mbps,4.0
6512,Chaco,General Güemes,Fuerte Esperanza,22063050,5_Mbps,3.0
6513,Chaco,General Güemes,Juan José Castelli,22063060,5_Mbps,43.0
6514,Chaco,General Güemes,Miraflores,22063070,5_Mbps,2.0
6515,Chaco,General Güemes,Villa Río Bermejito,22063100,5_Mbps,32.0
6516,Chaco,Independencia,Avia Terai,22070010,5_Mbps,12.0
6517,Chaco,Independencia,Campo Largo,22070020,5_Mbps,12.0
6518,Chaco,Libertad,Puerto Tirol,22077040,5_Mbps,75.0
6519,Chaco,Libertador General San Martín,General José De San Martín,22084020,5_Mbps,42.0
6520,Chaco,Libertador General San Martín,Pampa Almirón,22084050,5_Mbps,11.0
6521,Chaco,Libertador General San Martín,Pampa Del Indio,22084060,5_Mbps,25.0
6522,Chaco,Libertador General San Martín,Presidencia Roca,22084070,5_Mbps,12.0
6523,Chaco,Mayor Luis J. Fontana,Coronel Du Graty,22098010,5_Mbps,13.0
6524,Chaco,Mayor Luis J. Fontana,Enrique Urién,22098020,5_Mbps,9.0
6525,Chaco,Mayor Luis J. Fontana,Villa Angela,22098030,5_Mbps,413.0
6526,Chaco,O Higgins,La Clotilde,22112010,5_Mbps,43.0
6527,Chaco,O Higgins,San Bernardo,22112030,5_Mbps,12.0
6528,Chaco,Presidencia De La Plaza,Presidencia De La Plaza,22119010,5_Mbps,24.0
6529,Chaco,Quitilipi,Quitilipi,22133010,5_Mbps,27.0
6530,Chaco,San Fernando,Barranqueras,22140010,5_Mbps,144.0
6531,Chaco,San Fernando,Fontana,22140040,5_Mbps,152.0
6532,Chaco,San Fernando,Puerto Vilelas,22140050,5_Mbps,1.0
6533,Chaco,San Fernando,Resistencia,22140060,5_Mbps,698.0
6534,Chaco,San Lorenzo,Villa Berthet,22147020,5_Mbps,32.0
6535,Chaco,Sargento Cabral,Capitán Solari,22154010,5_Mbps,41.0
6536,Chaco,Tapenagá,Charadai,22161010,5_Mbps,17.0
6537,Chubut,Biedma,Puerto Madryn,26007020,5_Mbps,5.0
6538,Chubut,Escalante,Comodoro Rivadavia,26021030,5_Mbps,13.0
6539,Chubut,Florentino Ameghino,Camarones,26028010,5_Mbps,5.0
6540,Chubut,Florentino Ameghino,Garayalde,26028020,5_Mbps,1.0
6541,Chubut,Rawson,Playa Magagna,26077010,5_Mbps,1700.0
6542,Chubut,Rawson,Trelew,26077040,5_Mbps,6.0
6543,Chubut,Río Senguer,Facundo,26084050,5_Mbps,40.0
6544,Chubut,Sarmiento,Sarmiento,26091020,5_Mbps,2599.0
6545,Cordoba,Calamuchita,Las Caleras,14007100,5_Mbps,4.0
6546,Cordoba,Calamuchita,Villa Alpina,14007240,5_Mbps,2.0
6547,Cordoba,Calamuchita,Villa Amancay,14007250,5_Mbps,1.0
6548,Cordoba,Calamuchita,Villa Del Dique,14007290,5_Mbps,80.0
6549,Cordoba,Calamuchita,Villa General Belgrano,14007310,5_Mbps,2.0
6550,Cordoba,Calamuchita,Villa Rumipal,14007340,5_Mbps,44.0
6551,Cordoba,Capital,Córdoba,14014010,5_Mbps,210.0
6552,Cordoba,Colón,Agua De Oro,14021010,5_Mbps,21.0
6553,Cordoba,Colón,Colonia Caroya,14021050,5_Mbps,117.0
6554,Cordoba,Colón,El Manzano,14021110,5_Mbps,9.0
6555,Cordoba,Colón,Jesús María,14021140,5_Mbps,67.0
6556,Cordoba,Colón,La Granja,14021160,5_Mbps,10.0
6557,Cordoba,Colón,Otros,Sin Datos,5_Mbps,16.0
6558,Cordoba,Colón,Pajas Blancas,14021220,5_Mbps,10.0
6559,Cordoba,Colón,Unquillo,14021280,5_Mbps,41.0
6560,Cordoba,Colón,Villa Allende,14021290,5_Mbps,7.0
6561,Cordoba,Colón,Villa Cerro Azul,14021300,5_Mbps,10.0
6562,Cordoba,Cruz Del Eje,Villa De Soto,14028200,5_Mbps,78.0
6563,Cordoba,General Roca,Del Campillo,14035010,5_Mbps,1053.0
6564,Cordoba,General Roca,Villa Valeria,14035140,5_Mbps,364.0
6565,Cordoba,General San Martín,Ticino,14042140,5_Mbps,685.0
6566,Cordoba,General San Martín,Villa María,14042170,5_Mbps,47.0
6567,Cordoba,General San Martín,Villa Nueva,14042180,5_Mbps,37.0
6568,Cordoba,Juárez Celman,General Deheza,14056080,5_Mbps,1.0
6569,Cordoba,Juárez Celman,Los Cisnes,14056110,5_Mbps,122.0
6570,Cordoba,Juárez Celman,Olaeta,14056120,5_Mbps,30.0
6571,Cordoba,Marcos Juárez,Alejo Ledesma,14063010,5_Mbps,64.0
6572,Cordoba,Marcos Juárez,Capitán General Bernardo O'Higgins,14063040,5_Mbps,25.0
6573,Cordoba,Marcos Juárez,Corral De Bustos,14063090,5_Mbps,35.0
6574,Cordoba,Marcos Juárez,Cruz Alta,14063100,5_Mbps,1.0
6575,Cordoba,Marcos Juárez,Inriville,14063140,5_Mbps,3.0
6576,Cordoba,Marcos Juárez,Isla Verde,14063150,5_Mbps,341.0
6577,Cordoba,Marcos Juárez,Leones,14063160,5_Mbps,1.0
6578,Cordoba,Marcos Juárez,Los Surgentes,14063170,5_Mbps,47.0
6579,Cordoba,Marcos Juárez,Marcos Juárez,14063180,5_Mbps,7.0
6580,Cordoba,Presidente Roque Sáenz Peña,General Levalle,14084010,5_Mbps,1.0
6581,Cordoba,Presidente Roque Sáenz Peña,Laboulaye,14084030,5_Mbps,1.0
6582,Cordoba,Punilla,Bialet Massé,14091020,5_Mbps,13.0
6583,Cordoba,Punilla,Cabalango,14091030,5_Mbps,4.0
6584,Cordoba,Punilla,Cuesta Blanca,14091080,5_Mbps,4.0
6585,Cordoba,Punilla,Estancia Vieja,14091090,5_Mbps,16.0
6586,Cordoba,Punilla,Mayu Sumaj,14091160,5_Mbps,4.0
6587,Cordoba,Punilla,San Antonio De Arredondo,14091180,5_Mbps,1.0
6588,Cordoba,Punilla,San Roque,14091200,5_Mbps,5.0
6589,Cordoba,Punilla,Tanti,14091230,5_Mbps,12.0
6590,Cordoba,Punilla,Villa Carlos Paz,14091250,5_Mbps,31.0
6591,Cordoba,Punilla,Villa Parque Siquimán,14091290,5_Mbps,14.0
6592,Cordoba,Punilla,Villa Río Icho Cruz,14091300,5_Mbps,4.0
6593,Cordoba,Punilla,Villa Santa Cruz Del Lago,14091320,5_Mbps,8.0
6594,Cordoba,Río Cuarto,Adelia María,14098020,5_Mbps,4.0
6595,Cordoba,Río Cuarto,Berrotarán,14098050,5_Mbps,17.0
6596,Cordoba,Río Cuarto,Elena,14098110,5_Mbps,9.0
6597,Cordoba,Río Cuarto,Río Cuarto,14098230,5_Mbps,3.0
6598,Cordoba,Río Cuarto,Vicuña Mackenna,14098290,5_Mbps,13.0
6599,Cordoba,Río Seco,Rayo Cortado,14112080,5_Mbps,3.0
6600,Cordoba,Río Seco,Villa De María,14112130,5_Mbps,122.0
6601,Cordoba,Río Segundo,Calchín,14119010,5_Mbps,399.0
6602,Cordoba,Río Segundo,Costasacate,14119070,5_Mbps,3.0
6603,Cordoba,Río Segundo,Laguna Larga,14119090,5_Mbps,9.0
6604,Cordoba,Río Segundo,Pozo Del Molle,14119170,5_Mbps,55.0
6605,Cordoba,Río Segundo,Río Segundo,14119190,5_Mbps,51.0
6606,Cordoba,Río Segundo,Santiago Temple,14119200,5_Mbps,736.0
6607,Cordoba,Río Segundo,Villa Del Rosario,14119210,5_Mbps,22.0
6608,Cordoba,San Javier,Villa Dolores,14133200,5_Mbps,2.0
6609,Cordoba,San Justo,Brinkmann,14140050,5_Mbps,75.0
6610,Cordoba,San Justo,Colonia Vignaud,14140150,5_Mbps,95.0
6611,Cordoba,San Justo,El Arañado,14140170,5_Mbps,49.0
6612,Cordoba,San Justo,Freyre,14140220,5_Mbps,207.0
6613,Cordoba,San Justo,La Francia,14140230,5_Mbps,151.0
6614,Cordoba,San Justo,La Paquita,14140240,5_Mbps,55.0
6615,Cordoba,San Justo,Porteña,14140330,5_Mbps,72.0
6616,Cordoba,San Justo,San Francisco,14140360,5_Mbps,2.0
6617,Cordoba,San Justo,Seeber,14140380,5_Mbps,60.0
6618,Cordoba,Santa María,Despeñaderos,14147080,5_Mbps,943.0
6619,Cordoba,Santa María,Malagueño,14147210,5_Mbps,6.0
6620,Cordoba,Santa María,Toledo,14147280,5_Mbps,332.0
6621,Cordoba,Tercero Arriba,Almafuerte,14161010,5_Mbps,2.0
6622,Cordoba,Tercero Arriba,James Craik,14161070,5_Mbps,457.0
6623,Cordoba,Totoral,Las Peñas,14168060,5_Mbps,21.0
6624,Cordoba,Totoral,Sinsacate,14168110,5_Mbps,5.0
6625,Cordoba,Totoral,Villa Del Totoral,14168120,5_Mbps,351.0
6626,Cordoba,Tulumba,Villa Tulumba,14175110,5_Mbps,17.0
6627,Cordoba,Unión,Bell Ville,14182060,5_Mbps,28.0
6628,Cordoba,Unión,Canals,14182080,5_Mbps,298.0
6629,Cordoba,Unión,Noetinger,14182190,5_Mbps,27.0
6630,Corrientes,Bella Vista,Bella Vista,18007010,5_Mbps,200.0
6631,Corrientes,Capital,Corrientes,18021020,5_Mbps,1.0
6632,Corrientes,Curuzú Cuatiá,Cazadores Correntinos,18035010,5_Mbps,13.0
6633,Corrientes,Curuzú Cuatiá,Curuzú Cuatiá,18035020,5_Mbps,23.0
6634,Corrientes,Curuzú Cuatiá,Perugorría,18035030,5_Mbps,88.0
6635,Corrientes,Empedrado,Empedrado,18042020,5_Mbps,100.0
6636,Corrientes,Monte Caseros,Colonia Libertad,18112010,5_Mbps,78.0
6637,Corrientes,Monte Caseros,Estación Libertad,18112020,5_Mbps,4.0
6638,Corrientes,Monte Caseros,Juan Pujol,18112030,5_Mbps,323.0
6639,Corrientes,Monte Caseros,Mocoretá,18112040,5_Mbps,6.0
6640,Corrientes,Monte Caseros,Monte Caseros,18112050,5_Mbps,788.0
6641,Corrientes,Monte Caseros,Parada Acuña,18112060,5_Mbps,9.0
6642,Corrientes,Monte Caseros,Parada Labougle,18112070,5_Mbps,29.0
6643,Corrientes,Paso De Los Libres,Bonpland,18119010,5_Mbps,55.0
6644,Corrientes,Paso De Los Libres,Parada Pucheta,18119020,5_Mbps,36.0
6645,Corrientes,Sauce,Sauce,18175010,5_Mbps,998.0
6646,Entre Rios,Colón,Colón,30008020,5_Mbps,71.0
6647,Entre Rios,Colón,Pueblo Liebig'S,30008080,5_Mbps,82.0
6648,Entre Rios,Colón,San José,30008090,5_Mbps,1.0
6649,Entre Rios,Concordia,Concordia,30015060,5_Mbps,18.0
6650,Entre Rios,Concordia,Los Charrúas,30015100,5_Mbps,1.0
6651,Entre Rios,Diamante,Aldea Brasilera,30021010,5_Mbps,3.0
6652,Entre Rios,Diamante,Aldea Protestante,30021020,5_Mbps,2.0
6653,Entre Rios,Diamante,Aldea Valle María,30021060,5_Mbps,85.0
6654,Entre Rios,Diamante,Diamante,30021080,5_Mbps,3.0
6655,Entre Rios,Diamante,Estación Camps,30021090,5_Mbps,3.0
6656,Entre Rios,Diamante,General Ramírez,30021120,5_Mbps,6.0
6657,Entre Rios,Federación,Chajarí,30028010,5_Mbps,100.0
6658,Entre Rios,Federación,Los Conquistadores,30028080,5_Mbps,111.0
6659,Entre Rios,Federación,San Jaime De La Frontera,30028090,5_Mbps,6.0
6660,Entre Rios,Federación,San Pedro,30028100,5_Mbps,30.0
6661,Entre Rios,Federación,Santa Ana,30028110,5_Mbps,16.0
6662,Entre Rios,Federación,Villa Del Rosario,30028120,5_Mbps,100.0
6663,Entre Rios,Federal,Conscripto Bernardi,30035010,5_Mbps,66.0
6664,Entre Rios,Federal,El Cimarrón,30035020,5_Mbps,22.0
6665,Entre Rios,Federal,Federal,30035030,5_Mbps,204.0
6666,Entre Rios,Federal,Nueva Vizcaya,30035040,5_Mbps,20.0
6667,Entre Rios,Federal,Sauce De Luna,30035050,5_Mbps,58.0
6668,Entre Rios,Feliciano,San José De Feliciano,30042010,5_Mbps,461.0
6669,Entre Rios,Feliciano,San Víctor,30042020,5_Mbps,18.0
6670,Entre Rios,Gualeguay,General Galarza,30049030,5_Mbps,52.0
6671,Entre Rios,Gualeguay,Gualeguay,30049040,5_Mbps,69.0
6672,Entre Rios,Gualeguaychú,Gualeguaychú,30056070,5_Mbps,1.0
6673,Entre Rios,Gualeguaychú,Pueblo General Belgrano,30056100,5_Mbps,1.0
6674,Entre Rios,Islas Del Ibicuy,Ceibas,30063020,5_Mbps,11.0
6675,Entre Rios,Islas Del Ibicuy,Ibicuy,30063030,5_Mbps,807.0
6676,Entre Rios,Islas Del Ibicuy,Médanos,30063040,5_Mbps,8.0
6677,Entre Rios,Islas Del Ibicuy,Villa Paranacito,30063060,5_Mbps,92.0
6678,Entre Rios,La Paz,El Solar,30070030,5_Mbps,13.0
6679,Entre Rios,La Paz,La Paz,30070040,5_Mbps,1368.0
6680,Entre Rios,La Paz,Pueblo Arrúa (Est. Alcaraz),30070005,5_Mbps,3.0
6681,Entre Rios,La Paz,San Gustavo,30070070,5_Mbps,32.0
6682,Entre Rios,La Paz,Santa Elena,30070080,5_Mbps,588.0
6683,Entre Rios,Nogoyá,Aranguren,30077010,5_Mbps,3.0
6684,Entre Rios,Nogoyá,Betbeder,30077020,5_Mbps,3.0
6685,Entre Rios,Nogoyá,Don Cristóbal,30077030,5_Mbps,5.0
6686,Entre Rios,Nogoyá,Hernández,30077050,5_Mbps,2.0
6687,Entre Rios,Nogoyá,Lucas González,30077060,5_Mbps,1.0
6688,Entre Rios,Nogoyá,Nogoyá,30077070,5_Mbps,22.0
6689,Entre Rios,Nogoyá,Xx De Setiembre,30077080,5_Mbps,12.0
6690,Entre Rios,Paraná,Aldea María Luisa,30084010,5_Mbps,1.0
6691,Entre Rios,Paraná,Aldea San Rafael,30084020,5_Mbps,1.0
6692,Entre Rios,Paraná,Cerrito,30084050,5_Mbps,81.0
6693,Entre Rios,Paraná,Colonia Avellaneda,30084060,5_Mbps,44.0
6694,Entre Rios,Paraná,Crespo,30084070,5_Mbps,6.0
6695,Entre Rios,Paraná,Crucesitas Séptima Sección,30084095,5_Mbps,4.0
6696,Entre Rios,Paraná,Hasenkamp,30084100,5_Mbps,6.0
6697,Entre Rios,Paraná,Hernandarias,30084110,5_Mbps,3.0
6698,Entre Rios,Paraná,Las Tunas,30084130,5_Mbps,3.0
6699,Entre Rios,Paraná,María Grande,30084140,5_Mbps,4.0
6700,Entre Rios,Paraná,Paraná,30084160,5_Mbps,511.0
6701,Entre Rios,Paraná,Pueblo Brugo,30084180,5_Mbps,2.0
6702,Entre Rios,Paraná,San Benito,30084200,5_Mbps,127.0
6703,Entre Rios,Paraná,Seguí,30084230,5_Mbps,12.0
6704,Entre Rios,Paraná,Tabossi,30084250,5_Mbps,3.0
6705,Entre Rios,Paraná,Viale,30084270,5_Mbps,4.0
6706,Entre Rios,San Salvador,General Campos,30088010,5_Mbps,1.0
6707,Entre Rios,Uruguay,Concepción Del Uruguay,30098040,5_Mbps,1.0
6708,Entre Rios,Victoria,Victoria,30105060,5_Mbps,22.0
6709,Entre Rios,Villaguay,Villa Clara,30113060,5_Mbps,1.0
6710,Formosa,Formosa,Colonia Pastoril,34014010,5_Mbps,6.0
6711,Formosa,Formosa,Formosa,34014020,5_Mbps,1177.0
6712,Formosa,Formosa,Mojón De Fierro,34014050,5_Mbps,4.0
6713,Formosa,Formosa,San Hilario,34014060,5_Mbps,9.0
6714,Formosa,Formosa,Villa Del Carmen,34014070,5_Mbps,82.0
6715,Formosa,Laishi,Herradura,34021030,5_Mbps,7.0
6716,Formosa,Laishi,Tatané,34021050,5_Mbps,5.0
6717,Formosa,Patiño,Las Lomitas,34035100,5_Mbps,580.0
6718,Formosa,Patiño,San Martín Ii,34035140,5_Mbps,1.0
6719,Formosa,Patiño,Villa General Güemes,34035160,5_Mbps,1.0
6720,Formosa,Patiño,Villa General Manuel Belgrano,34035170,5_Mbps,1.0
6721,Formosa,Pilagás,Buena Vista,34042010,5_Mbps,1.0
6722,Formosa,Pilcomayo,Clorinda,34049010,5_Mbps,108.0
6723,Formosa,Pilcomayo,Laguna Blanca,34049020,5_Mbps,1.0
6724,Formosa,Pilcomayo,Laguna Naick-Neck,34049030,5_Mbps,4.0
6725,Formosa,Pilcomayo,Palma Sola,34049040,5_Mbps,3.0
6726,Formosa,Pilcomayo,Puerto Pilcomayo,34049050,5_Mbps,3.0
6727,Formosa,Pilcomayo,Riacho He-He,34049060,5_Mbps,1.0
6728,Formosa,Pilcomayo,Riacho Negro,34049070,5_Mbps,3.0
6729,Formosa,Pilcomayo,Siete Palmas,34049080,5_Mbps,1.0
6730,Formosa,Pirané,El Colorado,34056020,5_Mbps,58.0
6731,Formosa,Pirané,Pirané,34056040,5_Mbps,1.0
6732,Formosa,Pirané,Villa Kilómetro 213,34056050,5_Mbps,2.0
6733,Jujuy,Cochinoca,Abra Pampa,38007020,5_Mbps,221.0
6734,Jujuy,Cochinoca,Puesto Del Marquéz,38007060,5_Mbps,5.0
6735,Jujuy,El Carmen,Aguas Calientes,38014010,5_Mbps,10.0
6736,Jujuy,El Carmen,El Carmen,38014040,5_Mbps,252.0
6737,Jujuy,El Carmen,Monterrico,38014070,5_Mbps,448.0
6738,Jujuy,El Carmen,Pampa Blanca,38014080,5_Mbps,112.0
6739,Jujuy,El Carmen,Perico,38014090,5_Mbps,723.0
6740,Jujuy,El Carmen,Puesto Viejo,38014100,5_Mbps,37.0
6741,Jujuy,Humahuaca,Hipólito Yrigoyen (Est. Iturbe),38028030,5_Mbps,5.0
6742,Jujuy,Humahuaca,Tres Cruces,38028050,5_Mbps,5.0
6743,Jujuy,Humahuaca,Uquía (Est. Senador Pérez),38028060,5_Mbps,5.0
6744,Jujuy,Ledesma,Caimancito,38035030,5_Mbps,8.0
6745,Jujuy,Ledesma,Calilegua,38035040,5_Mbps,466.0
6746,Jujuy,Ledesma,Chalicán,38035050,5_Mbps,26.0
6747,Jujuy,Ledesma,Fraile Pintado,38035060,5_Mbps,10.0
6748,Jujuy,Ledesma,Libertador General San Martín (Est. Ledesma),38035080,5_Mbps,2054.0
6749,Jujuy,Ledesma,Yuto,38035110,5_Mbps,49.0
6750,Jujuy,Rinconada,Liviara,38049020,5_Mbps,5.0
6751,Jujuy,Rinconada,Loma Blanca,38049025,5_Mbps,2.0
6752,Jujuy,San Antonio,San Antonio,38056030,5_Mbps,55.0
6753,Jujuy,San Pedro,Don Emilio,38063030,5_Mbps,36.0
6754,Jujuy,San Pedro,La Mendieta,38063090,5_Mbps,94.0
6755,Jujuy,San Pedro,Rosario De Río Grande,38063150,5_Mbps,39.0
6756,Jujuy,San Pedro,San Pedro (Est. San Pedro De Jujuy),38063180,5_Mbps,358.0
6757,Jujuy,Santa Barbara,El Fuerte,38070010,5_Mbps,5.0
6758,Jujuy,Santa Barbara,El Talar,38070030,5_Mbps,8.0
6759,Jujuy,Santa Barbara,Palma Sola,38070040,5_Mbps,17.0
6760,Jujuy,Santa Barbara,Santa Clara,38070060,5_Mbps,20.0
6761,Jujuy,Santa Barbara,Vinalito,38070070,5_Mbps,4.0
6762,Jujuy,Santa Catalina,Misarrumi,38077060,5_Mbps,5.0
6763,Jujuy,Susques,San Juan De Quillaqués,38084090,5_Mbps,5.0
6764,Jujuy,Susques,Susques,38084100,5_Mbps,3.0
6765,Jujuy,Tilcara,Huacalera,38094020,5_Mbps,5.0
6766,Jujuy,Tilcara,Maimará,38094040,5_Mbps,5.0
6767,Jujuy,Tilcara,Tilcara,38094050,5_Mbps,1.0
6768,Jujuy,Yavi,Barrios,38112010,5_Mbps,5.0
6769,Jujuy,Yavi,Cangrejillos,38112020,5_Mbps,5.0
6770,Jujuy,Yavi,La Intermedia,38112040,5_Mbps,5.0
6771,Jujuy,Yavi,Pumahuasi,38112070,5_Mbps,5.0
6772,Jujuy,Yavi,Yavi Chico,38112090,5_Mbps,5.0
