,Provincia,Partido,Localidad,Link_Indec,Tecnologia,Accesos
4331,Misiones,Leandro N. Alem,Almafuerte,54070010,Otros,1.0
4332,Misiones,Leandro N. Alem,Cerro Azul,54070040,Otros,15.0
4333,Misiones,Leandro N. Alem,Gobernador López,54070060,Otros,20.0
4334,Misiones,Leandro N. Alem,Leandro N. Alem,54070070,Otros,127.0
4335,Misiones,Oberá,Campo Ramón,54091020,Otros,15.0
4336,Misiones,Oberá,Los Helechos,54091070,Otros,20.0
4337,Misiones,Oberá,Oberá,54091080,Otros,1.0
4338,Misiones,Oberá,Panambi Kilómetro 15,54091105,Otros,50.0
4339,Misiones,Oberá,Panambí Kilómetro 8,54091100,Otros,50.0
4340,Misiones,Otros,Otros,Sin Datos,Otros,4697.0
4341,Misiones,San Javier,Florentino Ameghino,54105010,Otros,60.0
4342,Misiones,San Javier,Mojón Grande,54105030,Otros,35.0
4343,Misiones,San Javier,San Javier,54105040,Otros,40.0
4344,Misiones,San Pedro,Otros,Sin Datos,Otros,15.0
4345,Misiones,San Pedro,Paraíso,54112020,Otros,8.0
4346,Neuquen,Confluencia,Neuquén,58035070,Otros,164.0
4347,Neuquen,Confluencia,Plottier,58035100,Otros,10.0
4348,Neuquen,Confluencia,Villa El Chocón,58035120,Otros,6.0
4349,Neuquen,Pehuenches,Rincón De Los Sauces,58091040,Otros,3.0
4350,Rio Negro,Adolfo Alsina,Viedma,62007090,Otros,1.0
4351,Rio Negro,Bariloche,San Carlos De Bariloche,62021060,Otros,15003.0
4352,Rio Negro,General Roca,Cinco Saltos,62042390,Otros,1.0
4353,Rio Negro,General Roca,Cipolletti,62042400,Otros,1.0
4354,Rio Negro,Pilcaniyeu,Dina Huapi,62070020,Otros,100.0
4355,Salta,Anta,Gaona,66007070,Otros,5.0
4356,Salta,Anta,Las Lajitas,66007100,Otros,10.0
4357,Salta,Capital,Salta,66028050,Otros,85.0
4358,Salta,Capital,Villa San Lorenzo,66028060,Otros,3.0
4359,Salta,Cerrillos,Cerrillos,66035010,Otros,80.0
4360,Salta,Cerrillos,La Merced,66035020,Otros,70.0
4361,Salta,Cerrillos,San Agustín,66035030,Otros,20.0
4362,Salta,Chicoana,Barrio La Rotonda,66042005,Otros,10.0
4363,Salta,Chicoana,Chicoana,66042010,Otros,15.0
4364,Salta,Chicoana,El Carril,66042020,Otros,120.0
4365,Salta,Grl. José De San Martín,Campichuelo,66056030,Otros,2.0
4366,Salta,Grl. José De San Martín,Embarcación,66056090,Otros,535.0
4367,Salta,Grl. José De San Martín,Hickman,66056120,Otros,69.0
4368,Salta,Grl. José De San Martín,Misión El Cruce - El Milagro - El Jardín De San Martín,66056140,Otros,3.0
4369,Salta,Grl. José De San Martín,Misión Kilómetro 6,66056150,Otros,2.0
4370,Salta,Grl. José De San Martín,Pacará,66056170,Otros,2.0
4371,Salta,Grl. José De San Martín,Tartagal,66056220,Otros,3048.0
4372,Salta,Guachipas,Guachipas,66063010,Otros,35.0
4373,Salta,Iruya,Iruya,66070010,Otros,80.0
4374,Salta,La Caldera,La Caldera,66077010,Otros,293.0
4375,Salta,La Caldera,Vaqueros,66077020,Otros,250.0
4376,Salta,La Viña,Coronel Moldes,66098030,Otros,115.0
4377,Salta,La Viña,La Viña,66098040,Otros,1.0
4378,Salta,Orán,Colonia Santa Rosa,66126020,Otros,100.0
4379,Salta,Orán,Hipólito Yrigoyen,66126040,Otros,40.0
4380,Salta,Orán,Pichanal,66126060,Otros,103.0
4381,Salta,Orán,San Ramón De La Nueva Orán,66126070,Otros,580.0
4382,Salta,Otros,Otros,Sin Datos,Otros,16.0
4383,Salta,Rivadavia,Alto De La Sierra,66133010,Otros,3.0
4384,Salta,Rivadavia,Santa María,66133080,Otros,5.0
4385,Salta,Rivadavia,Santa Victoria Este,66133100,Otros,10.0
4386,Salta,Rosario De Lerma,Rosario De Lerma,66147030,Otros,10.0
4387,Salta,San Carlos,El Barrial,66154030,Otros,400.0
4388,Salta,Santa Victoria,Campo La Cruz,66161020,Otros,50.0
4389,Salta,Santa Victoria,Nazareno,66161040,Otros,135.0
4390,Salta,Santa Victoria,Poscaya,66161050,Otros,30.0
4391,Salta,Santa Victoria,San Marcos,66161060,Otros,30.0
4392,San Juan,9 De Julio,Alto De Sierra,70063010,Otros,1.0
4393,San Juan,Albardón,Otros,Sin Datos,Otros,300.0
4394,San Juan,Angaco,Otros,Sin Datos,Otros,72.0
4395,San Juan,Capital,San Juan,70028010,Otros,2683.0
4396,San Juan,Caucete,Caucete,70035020,Otros,2500.0
4397,San Juan,Caucete,Vallecito,70035070,Otros,250.0
4398,San Juan,Iglesia,Rodeo,70049060,Otros,10.0
4399,San Juan,Otros,Otros,Sin Datos,Otros,454.0
4400,San Juan,Rivadavia,Rivadavia,70084010,Otros,3.0
4401,San Juan,San Martín,Villa San Martín,70091070,Otros,210.0
4402,San Juan,Santa Lucía,Santa Lucía,70098010,Otros,4.0
4403,San Juan,Valle Fértil,Otros,Sin Datos,Otros,190.0
4404,San Luis,Otros,Otros,Sin Datos,Otros,70.0
4405,Santa Cruz,Corpen Aike,Comandante Luis Piedrabuena,78007010,Otros,1.0
4406,Santa Cruz,Corpen Aike,Puerto Santa Cruz,78007020,Otros,1.0
4407,Santa Cruz,Deseado,Caleta Olivia,78014010,Otros,1.0
4408,Santa Cruz,Deseado,Las Heras,78014060,Otros,1.0
4409,Santa Cruz,Deseado,Pico Truncado,78014070,Otros,1.0
4410,Santa Cruz,Deseado,Puerto Deseado,78014080,Otros,1.0
4411,Santa Cruz,Güer Aike,28 De Noviembre,78021060,Otros,6.0
4412,Santa Cruz,Güer Aike,Río Gallegos,78021040,Otros,287.0
4413,Santa Cruz,Güer Aike,Yacimientos Río Turbio,78021070,Otros,1.0
4414,Santa Cruz,Lago Argentino,El Calafate,78028010,Otros,2.0
4415,Santa Cruz,Lago Buenos Aires,Los Antiguos,78035010,Otros,1.0
